Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-05-30,06:00:00,EDT,,495.04083,462.24303,527.83863
Vermont (Billing Load),2017-05-30,07:00:00,EDT,,581.82151,546.65504,616.98797
Vermont (Billing Load),2017-05-30,08:00:00,EDT,,644.38921,610.65683,678.12159
Vermont (Billing Load),2017-05-30,09:00:00,EDT,,663.92629,633.07044,694.78214
Vermont (Billing Load),2017-05-30,10:00:00,EDT,,672.8524,642.7761,702.9287
Vermont (Billing Load),2017-05-30,11:00:00,EDT,,684.52602,653.2766,715.77544
Vermont (Billing Load),2017-05-30,12:00:00,EDT,,687.98719,655.71157,720.2628
Vermont (Billing Load),2017-05-30,13:00:00,EDT,,685.12599,652.05159,718.2004
Vermont (Billing Load),2017-05-30,14:00:00,EDT,,681.4966,647.41827,715.57493
Vermont (Billing Load),2017-05-30,15:00:00,EDT,,673.66489,638.45432,708.87546
Vermont (Billing Load),2017-05-30,16:00:00,EDT,,664.9144,628.72252,701.10628
Vermont (Billing Load),2017-05-30,17:00:00,EDT,,663.28133,626.33858,700.22407
Vermont (Billing Load),2017-05-30,18:00:00,EDT,,673.67336,636.69104,710.65569
Vermont (Billing Load),2017-05-30,19:00:00,EDT,,672.17259,637.45771,706.88747
Vermont (Billing Load),2017-05-30,20:00:00,EDT,,671.38802,638.53618,704.23987
Vermont (Billing Load),2017-05-30,21:00:00,EDT,,678.16499,645.25846,711.07153
Vermont (Billing Load),2017-05-30,22:00:00,EDT,,637.8017,604.57468,671.02872
Vermont (Billing Load),2017-05-30,23:00:00,EDT,,571.93447,539.34184,604.52711
Vermont (Billing Load),2017-05-31,00:00:00,EDT,,526.77189,498.16374,555.38003
Vermont (Billing Load),2017-05-31,01:00:00,EDT,,491.30273,463.04472,519.56074
Vermont (Billing Load),2017-05-31,02:00:00,EDT,,472.56132,444.42077,500.70186
Vermont (Billing Load),2017-05-31,03:00:00,EDT,,463.06423,434.96308,491.16538
Vermont (Billing Load),2017-05-31,04:00:00,EDT,,460.72027,432.56152,488.87903
Vermont (Billing Load),2017-05-31,05:00:00,EDT,,472.86206,443.40087,502.32324
Vermont (Billing Load),2017-05-31,06:00:00,EDT,,502.59476,469.85607,535.33344
Vermont (Billing Load),2017-05-31,07:00:00,EDT,,591.13722,556.02588,626.24857
Vermont (Billing Load),2017-05-31,08:00:00,EDT,,654.08125,620.40634,687.75616
Vermont (Billing Load),2017-05-31,09:00:00,EDT,,671.3732,640.58595,702.16046
Vermont (Billing Load),2017-05-31,10:00:00,EDT,,677.26027,647.25435,707.2662
Vermont (Billing Load),2017-05-31,11:00:00,EDT,,686.67276,655.49107,717.85446
Vermont (Billing Load),2017-05-31,12:00:00,EDT,,688.72813,656.51808,720.93818
Vermont (Billing Load),2017-05-31,13:00:00,EDT,,684.00168,650.99125,717.0121
Vermont (Billing Load),2017-05-31,14:00:00,EDT,,680.18564,646.1694,714.20188
Vermont (Billing Load),2017-05-31,15:00:00,EDT,,673.05631,637.90584,708.20678
Vermont (Billing Load),2017-05-31,16:00:00,EDT,,663.60162,627.4682,699.73504
Vermont (Billing Load),2017-05-31,17:00:00,EDT,,665.61782,628.73234,702.50329
Vermont (Billing Load),2017-05-31,18:00:00,EDT,,664.06345,627.13833,700.98857
Vermont (Billing Load),2017-05-31,19:00:00,EDT,,656.63981,621.98588,691.29373
Vermont (Billing Load),2017-05-31,20:00:00,EDT,,657.67836,624.89093,690.46579
Vermont (Billing Load),2017-05-31,21:00:00,EDT,,671.78001,638.93778,704.62223
Vermont (Billing Load),2017-05-31,22:00:00,EDT,,637.2836,604.12026,670.44693
Vermont (Billing Load),2017-05-31,23:00:00,EDT,,570.94422,538.41651,603.47192
Vermont (Billing Load),2017-06-01,00:00:00,EDT,,521.96353,493.42939,550.49768
Vermont (Billing Load),2017-06-01,01:00:00,EDT,,492.73028,464.64024,520.82033
Vermont (Billing Load),2017-06-01,02:00:00,EDT,,474.97924,447.00736,502.95111
Vermont (Billing Load),2017-06-01,03:00:00,EDT,,466.60771,438.67547,494.53995
Vermont (Billing Load),2017-06-01,04:00:00,EDT,,464.86477,436.87458,492.85496
Vermont (Billing Load),2017-06-01,05:00:00,EDT,,479.36311,450.06299,508.66322
Vermont (Billing Load),2017-06-01,06:00:00,EDT,,504.61241,472.0186,537.20623
Vermont (Billing Load),2017-06-01,07:00:00,EDT,,593.61832,558.64202,628.59463
Vermont (Billing Load),2017-06-01,08:00:00,EDT,,649.98055,616.44647,683.51464
Vermont (Billing Load),2017-06-01,09:00:00,EDT,,664.55267,633.91373,695.19162
Vermont (Billing Load),2017-06-01,10:00:00,EDT,,668.75678,638.90305,698.61051
Vermont (Billing Load),2017-06-01,11:00:00,EDT,,675.0151,643.97984,706.05037
Vermont (Billing Load),2017-06-01,12:00:00,EDT,,675.99349,643.92517,708.06181
Vermont (Billing Load),2017-06-01,13:00:00,EDT,,669.87989,637.00775,702.75203
Vermont (Billing Load),2017-06-01,14:00:00,EDT,,666.88298,633.00092,700.76504
Vermont (Billing Load),2017-06-01,15:00:00,EDT,,660.28298,625.26234,695.30362
Vermont (Billing Load),2017-06-01,16:00:00,EDT,,650.31995,614.31282,686.32709
Vermont (Billing Load),2017-06-01,17:00:00,EDT,,646.25793,609.49616,683.0197
Vermont (Billing Load),2017-06-01,18:00:00,EDT,,643.00141,606.19986,679.80296
Vermont (Billing Load),2017-06-01,19:00:00,EDT,,637.16841,602.64618,671.69064
Vermont (Billing Load),2017-06-01,20:00:00,EDT,,638.7005,606.0523,671.3487
Vermont (Billing Load),2017-06-01,21:00:00,EDT,,658.6399,625.93667,691.34314
Vermont (Billing Load),2017-06-01,22:00:00,EDT,,628.34886,595.32317,661.37456
Vermont (Billing Load),2017-06-01,23:00:00,EDT,,565.81661,533.42925,598.20397
Vermont (Billing Load),2017-06-02,00:00:00,EDT,,521.66389,494.71376,548.61401
Vermont (Billing Load),2017-06-02,01:00:00,EDT,,491.36574,466.37513,516.35635
Vermont (Billing Load),2017-06-02,02:00:00,EDT,,473.83581,449.52868,498.14294
Vermont (Billing Load),2017-06-02,03:00:00,EDT,,465.70894,441.41739,490.00049
Vermont (Billing Load),2017-06-02,04:00:00,EDT,,463.73249,438.45892,489.00605
Vermont (Billing Load),2017-06-02,05:00:00,EDT,,476.40733,448.39531,504.41935
Vermont (Billing Load),2017-06-02,06:00:00,EDT,,499.7297,467.48249,531.97692
Vermont (Billing Load),2017-06-02,07:00:00,EDT,,579.2602,543.9477,614.57271
Vermont (Billing Load),2017-06-02,08:00:00,EDT,,635.90675,601.24513,670.56837
Vermont (Billing Load),2017-06-02,09:00:00,EDT,,654.72346,623.53806,685.90885
Vermont (Billing Load),2017-06-02,10:00:00,EDT,,661.68723,633.76935,689.60511
Vermont (Billing Load),2017-06-02,11:00:00,EDT,,669.39258,642.30179,696.48338
Vermont (Billing Load),2017-06-02,12:00:00,EDT,,669.23464,641.42626,697.04302
Vermont (Billing Load),2017-06-02,13:00:00,EDT,,661.11023,632.48605,689.73441
Vermont (Billing Load),2017-06-02,14:00:00,EDT,,654.48745,625.46856,683.50635
Vermont (Billing Load),2017-06-02,15:00:00,EDT,,645.10967,615.74261,674.47673
Vermont (Billing Load),2017-06-02,16:00:00,EDT,,633.23726,602.777,663.69752
Vermont (Billing Load),2017-06-02,17:00:00,EDT,,628.7898,596.39392,661.18568
Vermont (Billing Load),2017-06-02,18:00:00,EDT,,624.97271,591.13343,658.81198
Vermont (Billing Load),2017-06-02,19:00:00,EDT,,615.86942,582.62755,649.11128
Vermont (Billing Load),2017-06-02,20:00:00,EDT,,613.80426,582.34395,645.26456
Vermont (Billing Load),2017-06-02,21:00:00,EDT,,633.46961,603.81072,663.1285
Vermont (Billing Load),2017-06-02,22:00:00,EDT,,611.82829,583.66736,639.98921
Vermont (Billing Load),2017-06-02,23:00:00,EDT,,560.45839,533.66487,587.25191
Vermont (Billing Load),2017-06-03,00:00:00,EDT,,513.27813,487.07071,539.48555
Vermont (Billing Load),2017-06-03,01:00:00,EDT,,483.76381,458.45662,509.071
Vermont (Billing Load),2017-06-03,02:00:00,EDT,,463.95355,439.61219,488.2949
Vermont (Billing Load),2017-06-03,03:00:00,EDT,,454.38287,430.9168,477.84894
Vermont (Billing Load),2017-06-03,04:00:00,EDT,,450.27222,427.08549,473.45894
Vermont (Billing Load),2017-06-03,05:00:00,EDT,,456.66528,432.60515,480.7254
Vermont (Billing Load),2017-06-03,06:00:00,EDT,,464.61731,438.45573,490.77889
Vermont (Billing Load),2017-06-03,07:00:00,EDT,,504.08121,475.33228,532.83013
Vermont (Billing Load),2017-06-03,08:00:00,EDT,,560.71964,530.54476,590.89452
Vermont (Billing Load),2017-06-03,09:00:00,EDT,,603.95169,573.95699,633.94639
Vermont (Billing Load),2017-06-03,10:00:00,EDT,,617.01465,587.69101,646.33828
Vermont (Billing Load),2017-06-03,11:00:00,EDT,,617.37145,587.93413,646.80878
Vermont (Billing Load),2017-06-03,12:00:00,EDT,,610.34823,580.19374,640.50272
Vermont (Billing Load),2017-06-03,13:00:00,EDT,,601.56652,570.59244,632.5406
Vermont (Billing Load),2017-06-03,14:00:00,EDT,,590.53601,558.2382,622.83383
Vermont (Billing Load),2017-06-03,15:00:00,EDT,,582.77579,548.19063,617.36095
Vermont (Billing Load),2017-06-03,16:00:00,EDT,,580.22227,542.99948,617.44506
Vermont (Billing Load),2017-06-03,17:00:00,EDT,,584.17502,545.52727,622.82278
Vermont (Billing Load),2017-06-03,18:00:00,EDT,,591.59363,554.06669,629.12058
Vermont (Billing Load),2017-06-03,19:00:00,EDT,,588.90415,554.64274,623.16556
Vermont (Billing Load),2017-06-03,20:00:00,EDT,,588.17959,557.03265,619.32654
Vermont (Billing Load),2017-06-03,21:00:00,EDT,,606.87296,577.55224,636.19368
Vermont (Billing Load),2017-06-03,22:00:00,EDT,,588.28978,560.19449,616.38507
Vermont (Billing Load),2017-06-03,23:00:00,EDT,,542.66248,515.8196,569.50535
Vermont (Billing Load),2017-06-04,00:00:00,EDT,,503.39169,477.19997,529.58341
Vermont (Billing Load),2017-06-04,01:00:00,EDT,,471.3658,444.98094,497.75066
Vermont (Billing Load),2017-06-04,02:00:00,EDT,,451.84433,426.3844,477.30427
Vermont (Billing Load),2017-06-04,03:00:00,EDT,,442.26127,417.63682,466.88571
Vermont (Billing Load),2017-06-04,04:00:00,EDT,,437.75958,413.40119,462.11796
Vermont (Billing Load),2017-06-04,05:00:00,EDT,,441.6334,416.4422,466.8246
Vermont (Billing Load),2017-06-04,06:00:00,EDT,,435.31353,408.10812,462.51895
Vermont (Billing Load),2017-06-04,07:00:00,EDT,,465.64604,435.94406,495.34801
Vermont (Billing Load),2017-06-04,08:00:00,EDT,,514.51489,483.43065,545.59913
Vermont (Billing Load),2017-06-04,09:00:00,EDT,,563.40821,532.49885,594.31757
Vermont (Billing Load),2017-06-04,10:00:00,EDT,,594.89521,564.63662,625.1538
Vermont (Billing Load),2017-06-04,11:00:00,EDT,,606.04138,575.6726,636.41016
Vermont (Billing Load),2017-06-04,12:00:00,EDT,,608.72283,577.65838,639.78728
Vermont (Billing Load),2017-06-04,13:00:00,EDT,,605.96473,574.10409,637.82536
Vermont (Billing Load),2017-06-04,14:00:00,EDT,,597.55619,564.40719,630.70518
Vermont (Billing Load),2017-06-04,15:00:00,EDT,,590.42709,555.04574,625.80844
Vermont (Billing Load),2017-06-04,16:00:00,EDT,,591.83254,553.86884,629.79624
Vermont (Billing Load),2017-06-04,17:00:00,EDT,,598.85368,559.49183,638.21553
Vermont (Billing Load),2017-06-04,18:00:00,EDT,,616.31062,578.04865,654.57259
Vermont (Billing Load),2017-06-04,19:00:00,EDT,,616.86789,581.80293,651.93284
Vermont (Billing Load),2017-06-04,20:00:00,EDT,,620.24956,588.22084,652.27828
Vermont (Billing Load),2017-06-04,21:00:00,EDT,,632.51193,602.25617,662.7677
Vermont (Billing Load),2017-06-04,22:00:00,EDT,,597.56455,568.49477,626.63433
Vermont (Billing Load),2017-06-04,23:00:00,EDT,,539.70082,511.83961,567.56202
Vermont (Billing Load),2017-06-05,00:00:00,EDT,,502.42402,477.62887,527.21916
Vermont (Billing Load),2017-06-05,01:00:00,EDT,,471.00983,447.94426,494.07541
Vermont (Billing Load),2017-06-05,02:00:00,EDT,,454.99678,432.69697,477.29659
Vermont (Billing Load),2017-06-05,03:00:00,EDT,,448.75591,426.78753,470.72429
Vermont (Billing Load),2017-06-05,04:00:00,EDT,,448.11773,425.64306,470.5924
Vermont (Billing Load),2017-06-05,05:00:00,EDT,,461.72509,437.82354,485.62665
Vermont (Billing Load),2017-06-05,06:00:00,EDT,,504.99441,479.21907,530.76974
Vermont (Billing Load),2017-06-05,07:00:00,EDT,,589.67675,562.49652,616.85697
Vermont (Billing Load),2017-06-05,08:00:00,EDT,,657.31791,629.94292,684.6929
Vermont (Billing Load),2017-06-05,09:00:00,EDT,,679.03474,652.3439,705.72557
Vermont (Billing Load),2017-06-05,10:00:00,EDT,,689.83273,663.68146,715.98401
Vermont (Billing Load),2017-06-05,11:00:00,EDT,,701.33323,674.87663,727.78983
Vermont (Billing Load),2017-06-05,12:00:00,EDT,,704.89939,677.46287,732.3359
Vermont (Billing Load),2017-06-05,13:00:00,EDT,,700.57238,671.71539,729.42937
Vermont (Billing Load),2017-06-05,14:00:00,EDT,,695.35,664.71793,725.98206
Vermont (Billing Load),2017-06-05,15:00:00,EDT,,685.38193,652.8609,717.90297
Vermont (Billing Load),2017-06-05,16:00:00,EDT,,672.14027,638.12111,706.15944
Vermont (Billing Load),2017-06-05,17:00:00,EDT,,665.57236,630.94451,700.2002
Vermont (Billing Load),2017-06-05,18:00:00,EDT,,667.78123,633.56222,702.00024
Vermont (Billing Load),2017-06-05,19:00:00,EDT,,662.63174,629.5247,695.73878
Vermont (Billing Load),2017-06-05,20:00:00,EDT,,658.87872,627.01382,690.74361
Vermont (Billing Load),2017-06-05,21:00:00,EDT,,668.43177,637.7452,699.11834
Vermont (Billing Load),2017-06-05,22:00:00,EDT,,630.29038,600.83663,659.74413
Vermont (Billing Load),2017-06-05,23:00:00,EDT,,566.54986,538.42397,594.67575
Vermont (Billing Load),2017-06-06,00:00:00,EDT,,522.41545,494.61143,550.21947
Vermont (Billing Load),2017-06-06,01:00:00,EDT,,496.47986,468.83131,524.12841
Vermont (Billing Load),2017-06-06,02:00:00,EDT,,477.23789,449.70941,504.76638
Vermont (Billing Load),2017-06-06,03:00:00,EDT,,467.5991,440.11089,495.08731
Vermont (Billing Load),2017-06-06,04:00:00,EDT,,464.8321,437.28501,492.37919
Vermont (Billing Load),2017-06-06,05:00:00,EDT,,478.73923,449.8621,507.61635
Vermont (Billing Load),2017-06-06,06:00:00,EDT,,520.16582,487.95172,552.37993
Vermont (Billing Load),2017-06-06,07:00:00,EDT,,605.29223,570.66949,639.91496
Vermont (Billing Load),2017-06-06,08:00:00,EDT,,670.27914,637.114,703.44428
Vermont (Billing Load),2017-06-06,09:00:00,EDT,,688.515,658.2803,718.74969
Vermont (Billing Load),2017-06-06,10:00:00,EDT,,692.95441,663.51571,722.39311
Vermont (Billing Load),2017-06-06,11:00:00,EDT,,699.28194,668.6457,729.91819
Vermont (Billing Load),2017-06-06,12:00:00,EDT,,699.69619,668.01388,731.3785
Vermont (Billing Load),2017-06-06,13:00:00,EDT,,693.22928,660.73359,725.72496
Vermont (Billing Load),2017-06-06,14:00:00,EDT,,686.91214,653.39519,720.42909
Vermont (Billing Load),2017-06-06,15:00:00,EDT,,675.48225,640.81472,710.14977
Vermont (Billing Load),2017-06-06,16:00:00,EDT,,664.07679,628.413,699.74057
Vermont (Billing Load),2017-06-06,17:00:00,EDT,,668.16919,631.74366,704.59473
Vermont (Billing Load),2017-06-06,18:00:00,EDT,,668.2807,631.81502,704.74637
Vermont (Billing Load),2017-06-06,19:00:00,EDT,,661.25962,627.09566,695.42358
Vermont (Billing Load),2017-06-06,20:00:00,EDT,,659.85159,627.58246,692.12072
Vermont (Billing Load),2017-06-06,21:00:00,EDT,,673.76505,641.44025,706.08986
Vermont (Billing Load),2017-06-06,22:00:00,EDT,,640.30106,607.65005,672.95206
Vermont (Billing Load),2017-06-06,23:00:00,EDT,,576.49048,544.48527,608.49568
Vermont (Billing Load),2017-06-07,00:00:00,EDT,,527.97064,500.03359,555.9077
Vermont (Billing Load),2017-06-07,01:00:00,EDT,,495.8048,467.5686,524.041
Vermont (Billing Load),2017-06-07,02:00:00,EDT,,477.18816,449.06952,505.3068
Vermont (Billing Load),2017-06-07,03:00:00,EDT,,468.34474,440.26552,496.42395
Vermont (Billing Load),2017-06-07,04:00:00,EDT,,466.38484,438.24798,494.5217
Vermont (Billing Load),2017-06-07,05:00:00,EDT,,481.26446,451.8242,510.70472
Vermont (Billing Load),2017-06-07,06:00:00,EDT,,505.77258,473.05272,538.49244
Vermont (Billing Load),2017-06-07,07:00:00,EDT,,590.88154,555.78775,625.97534
Vermont (Billing Load),2017-06-07,08:00:00,EDT,,645.97672,612.32011,679.63332
Vermont (Billing Load),2017-06-07,09:00:00,EDT,,663.06316,632.2981,693.82822
Vermont (Billing Load),2017-06-07,10:00:00,EDT,,668.31642,638.33327,698.29957
Vermont (Billing Load),2017-06-07,11:00:00,EDT,,676.8369,645.67712,707.99668
Vermont (Billing Load),2017-06-07,12:00:00,EDT,,679.75524,647.5664,711.94407
Vermont (Billing Load),2017-06-07,13:00:00,EDT,,676.52467,643.53495,709.51439
Vermont (Billing Load),2017-06-07,14:00:00,EDT,,676.15697,642.16082,710.15312
Vermont (Billing Load),2017-06-07,15:00:00,EDT,,672.45573,637.32469,707.58676
Vermont (Billing Load),2017-06-07,16:00:00,EDT,,665.35244,629.23793,701.46695
Vermont (Billing Load),2017-06-07,17:00:00,EDT,,668.93683,632.06989,705.80378
Vermont (Billing Load),2017-06-07,18:00:00,EDT,,670.35276,633.44615,707.25937
Vermont (Billing Load),2017-06-07,19:00:00,EDT,,668.05541,633.4212,702.68961
Vermont (Billing Load),2017-06-07,20:00:00,EDT,,665.65334,632.88676,698.41992
Vermont (Billing Load),2017-06-07,21:00:00,EDT,,674.5281,641.70668,707.34951
Vermont (Billing Load),2017-06-07,22:00:00,EDT,,644.82864,611.68591,677.97136
Vermont (Billing Load),2017-06-07,23:00:00,EDT,,576.31142,543.80473,608.81812
Vermont (Billing Load),2017-06-08,00:00:00,EDT,,525.61533,497.10513,554.12552
Vermont (Billing Load),2017-06-08,01:00:00,EDT,,487.18688,458.25126,516.1225
Vermont (Billing Load),2017-06-08,02:00:00,EDT,,469.7018,440.88089,498.52272
Vermont (Billing Load),2017-06-08,03:00:00,EDT,,462.07254,433.29009,490.85499
Vermont (Billing Load),2017-06-08,04:00:00,EDT,,461.19931,432.36062,490.038
Vermont (Billing Load),2017-06-08,05:00:00,EDT,,476.03877,445.92704,506.1505
Vermont (Billing Load),2017-06-08,06:00:00,EDT,,502.71461,469.38929,536.03992
Vermont (Billing Load),2017-06-08,07:00:00,EDT,,595.42201,559.76305,631.08097
Vermont (Billing Load),2017-06-08,08:00:00,EDT,,646.75749,612.51199,681.00299
Vermont (Billing Load),2017-06-08,09:00:00,EDT,,666.07816,634.66217,697.49415
Vermont (Billing Load),2017-06-08,10:00:00,EDT,,676.82734,646.17666,707.47803
Vermont (Billing Load),2017-06-08,11:00:00,EDT,,691.78565,659.98302,723.58829
Vermont (Billing Load),2017-06-08,12:00:00,EDT,,701.96555,669.15402,734.77708
Vermont (Billing Load),2017-06-08,13:00:00,EDT,,704.79487,671.1973,738.39245
Vermont (Billing Load),2017-06-08,14:00:00,EDT,,708.78373,674.19741,743.37005
Vermont (Billing Load),2017-06-08,15:00:00,EDT,,707.06753,671.36508,742.76998
Vermont (Billing Load),2017-06-08,16:00:00,EDT,,701.12448,664.45387,737.79509
Vermont (Billing Load),2017-06-08,17:00:00,EDT,,702.40245,664.99059,739.81431
Vermont (Billing Load),2017-06-08,18:00:00,EDT,,704.02409,666.57314,741.47503
Vermont (Billing Load),2017-06-08,19:00:00,EDT,,698.79832,663.58463,734.01201
Vermont (Billing Load),2017-06-08,20:00:00,EDT,,691.56948,658.19097,724.94798
Vermont (Billing Load),2017-06-08,21:00:00,EDT,,696.11582,662.68348,729.54815
Vermont (Billing Load),2017-06-08,22:00:00,EDT,,660.64383,626.896,694.39166
Vermont (Billing Load),2017-06-08,23:00:00,EDT,,590.05277,556.92936,623.17619
Vermont (Billing Load),2017-06-09,00:00:00,EDT,,540.81486,512.9845,568.64522
Vermont (Billing Load),2017-06-09,01:00:00,EDT,,512.37156,486.40895,538.33416
Vermont (Billing Load),2017-06-09,02:00:00,EDT,,490.63011,465.32472,515.9355
Vermont (Billing Load),2017-06-09,03:00:00,EDT,,480.1233,454.83287,505.41373
Vermont (Billing Load),2017-06-09,04:00:00,EDT,,476.55093,450.31585,502.78601
Vermont (Billing Load),2017-06-09,05:00:00,EDT,,493.98333,465.10082,522.86585
Vermont (Billing Load),2017-06-09,06:00:00,EDT,,522.87075,489.86455,555.87695
Vermont (Billing Load),2017-06-09,07:00:00,EDT,,607.50319,571.49625,643.51012
Vermont (Billing Load),2017-06-09,08:00:00,EDT,,665.68668,630.31785,701.05552
Vermont (Billing Load),2017-06-09,09:00:00,EDT,,685.15845,653.19166,717.12525
Vermont (Billing Load),2017-06-09,10:00:00,EDT,,697.14957,668.36146,725.93768
Vermont (Billing Load),2017-06-09,11:00:00,EDT,,709.76696,681.78021,737.75372
Vermont (Billing Load),2017-06-09,12:00:00,EDT,,712.94335,684.26142,741.62528
Vermont (Billing Load),2017-06-09,13:00:00,EDT,,707.39854,677.92498,736.87211
Vermont (Billing Load),2017-06-09,14:00:00,EDT,,701.98121,672.12416,731.83826
Vermont (Billing Load),2017-06-09,15:00:00,EDT,,692.98125,662.78569,723.1768
Vermont (Billing Load),2017-06-09,16:00:00,EDT,,679.23036,647.97057,710.49015
Vermont (Billing Load),2017-06-09,17:00:00,EDT,,676.05152,642.90276,709.20028
Vermont (Billing Load),2017-06-09,18:00:00,EDT,,668.5351,633.97438,703.09583
Vermont (Billing Load),2017-06-09,19:00:00,EDT,,659.52722,625.55122,693.50323
Vermont (Billing Load),2017-06-09,20:00:00,EDT,,655.69635,623.4613,687.93139
Vermont (Billing Load),2017-06-09,21:00:00,EDT,,669.03968,638.56023,699.51913
Vermont (Billing Load),2017-06-09,22:00:00,EDT,,643.0416,614.01774,672.06547
Vermont (Billing Load),2017-06-09,23:00:00,EDT,,584.31242,556.61333,612.01152
Vermont (Billing Load),2017-06-10,00:00:00,EDT,,534.70542,507.57285,561.83799
Vermont (Billing Load),2017-06-10,01:00:00,EDT,,498.5714,471.70839,525.43441
Vermont (Billing Load),2017-06-10,02:00:00,EDT,,477.29857,451.34344,503.25371
Vermont (Billing Load),2017-06-10,03:00:00,EDT,,467.46025,442.32414,492.59635
Vermont (Billing Load),2017-06-10,04:00:00,EDT,,461.99889,437.12337,486.87441
Vermont (Billing Load),2017-06-10,05:00:00,EDT,,461.86766,436.17608,487.55924
Vermont (Billing Load),2017-06-10,06:00:00,EDT,,462.89435,435.22496,490.56374
Vermont (Billing Load),2017-06-10,07:00:00,EDT,,503.61512,473.48759,533.74265
Vermont (Billing Load),2017-06-10,08:00:00,EDT,,552.41548,520.92436,583.9066
Vermont (Billing Load),2017-06-10,09:00:00,EDT,,598.83814,567.51963,630.15665
Vermont (Billing Load),2017-06-10,10:00:00,EDT,,627.23805,596.56163,657.91448
Vermont (Billing Load),2017-06-10,11:00:00,EDT,,641.03304,610.24792,671.81816
Vermont (Billing Load),2017-06-10,12:00:00,EDT,,647.25003,615.77845,678.72162
Vermont (Billing Load),2017-06-10,13:00:00,EDT,,647.48641,615.22869,679.74414
Vermont (Billing Load),2017-06-10,14:00:00,EDT,,644.14353,610.61271,677.67436
Vermont (Billing Load),2017-06-10,15:00:00,EDT,,643.02181,607.28247,678.76115
Vermont (Billing Load),2017-06-10,16:00:00,EDT,,645.77751,607.47995,684.07507
Vermont (Billing Load),2017-06-10,17:00:00,EDT,,652.23196,612.54801,691.91591
Vermont (Billing Load),2017-06-10,18:00:00,EDT,,657.82436,619.23111,696.4176
Vermont (Billing Load),2017-06-10,19:00:00,EDT,,656.10467,620.67853,691.53081
Vermont (Billing Load),2017-06-10,20:00:00,EDT,,651.0963,618.67255,683.52005
Vermont (Billing Load),2017-06-10,21:00:00,EDT,,660.41011,629.73648,691.08374
Vermont (Billing Load),2017-06-10,22:00:00,EDT,,640.63167,611.12722,670.13612
Vermont (Billing Load),2017-06-10,23:00:00,EDT,,589.55729,561.24285,617.87173
Vermont (Billing Load),2017-06-11,00:00:00,EDT,,544.2335,516.5356,571.93139
Vermont (Billing Load),2017-06-11,01:00:00,EDT,,509.08492,480.20161,537.96824
Vermont (Billing Load),2017-06-11,02:00:00,EDT,,486.43864,458.39771,514.47956
Vermont (Billing Load),2017-06-11,03:00:00,EDT,,475.42204,448.13746,502.70663
Vermont (Billing Load),2017-06-11,04:00:00,EDT,,470.37778,443.33308,497.42249
Vermont (Billing Load),2017-06-11,05:00:00,EDT,,475.64764,447.85049,503.4448
Vermont (Billing Load),2017-06-11,06:00:00,EDT,,468.95537,439.32059,498.59014
Vermont (Billing Load),2017-06-11,07:00:00,EDT,,505.56926,473.62724,537.51128
Vermont (Billing Load),2017-06-11,08:00:00,EDT,,561.51592,528.28468,594.74716
Vermont (Billing Load),2017-06-11,09:00:00,EDT,,615.31877,582.07765,648.55989
Vermont (Billing Load),2017-06-11,10:00:00,EDT,,654.52455,621.88767,687.16143
Vermont (Billing Load),2017-06-11,11:00:00,EDT,,677.76142,645.02236,710.50049
Vermont (Billing Load),2017-06-11,12:00:00,EDT,,693.55212,660.16674,726.9375
Vermont (Billing Load),2017-06-11,13:00:00,EDT,,701.49663,667.36917,735.62409
Vermont (Billing Load),2017-06-11,14:00:00,EDT,,701.70724,666.37398,737.0405
Vermont (Billing Load),2017-06-11,15:00:00,EDT,,700.2776,662.84201,737.71319
Vermont (Billing Load),2017-06-11,16:00:00,EDT,,703.84249,663.95733,743.72765
Vermont (Billing Load),2017-06-11,17:00:00,EDT,,715.34996,674.13178,756.56815
Vermont (Billing Load),2017-06-11,18:00:00,EDT,,726.94427,686.77511,767.11344
Vermont (Billing Load),2017-06-11,19:00:00,EDT,,727.25758,690.12088,764.39428
Vermont (Billing Load),2017-06-11,20:00:00,EDT,,723.9523,689.66787,758.23673
Vermont (Billing Load),2017-06-11,21:00:00,EDT,,728.83216,696.1979,761.46641
Vermont (Billing Load),2017-06-11,22:00:00,EDT,,694.07173,662.53389,725.60958
Vermont (Billing Load),2017-06-11,23:00:00,EDT,,628.97718,598.54972,659.40464
Vermont (Billing Load),2017-06-12,00:00:00,EDT,,579.51063,551.86315,607.1581
Vermont (Billing Load),2017-06-12,01:00:00,EDT,,562.7998,535.29562,590.30398
Vermont (Billing Load),2017-06-12,02:00:00,EDT,,540.13324,513.268,566.99847
Vermont (Billing Load),2017-06-12,03:00:00,EDT,,528.571,501.98023,555.16177
Vermont (Billing Load),2017-06-12,04:00:00,EDT,,524.08968,497.07912,551.10024
Vermont (Billing Load),2017-06-12,05:00:00,EDT,,532.15542,503.94649,560.36435
Vermont (Billing Load),2017-06-12,06:00:00,EDT,,562.51205,532.69885,592.32526
Vermont (Billing Load),2017-06-12,07:00:00,EDT,,660.28443,629.24858,691.32028
Vermont (Billing Load),2017-06-12,08:00:00,EDT,,729.96932,698.76276,761.17588
Vermont (Billing Load),2017-06-12,09:00:00,EDT,,760.89438,729.46303,792.32572
