Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-04-23,16:00:00,EDT,385.83288,427.73967000000005,382.2424,473.23695
Vermont (Billing Load),2017-04-23,17:00:00,EDT,430.67075,464.8302,421.29237,508.36804000000006
Vermont (Billing Load),2017-04-23,18:00:00,EDT,494.75836,513.24747,472.8334,553.6615400000001
Vermont (Billing Load),2017-04-23,19:00:00,EDT,554.79343,562.78161,527.5558599999999,598.00735
Vermont (Billing Load),2017-04-23,20:00:00,EDT,587.04365,597.6041799999999,566.3396,628.86876
Vermont (Billing Load),2017-04-23,21:00:00,EDT,605.96139,611.98675,582.54111,641.4324
Vermont (Billing Load),2017-04-23,22:00:00,EDT,579.4625,577.11064,548.88499,605.33628
Vermont (Billing Load),2017-04-23,23:00:00,EDT,532.5407700000001,522.2141,495.23481,549.1933799999999
Vermont (Billing Load),2017-04-24,00:00:00,EDT,485.69227,480.88825999999995,457.08838,504.68814000000003
Vermont (Billing Load),2017-04-24,01:00:00,EDT,461.87414,458.27831,434.80850999999996,481.74812000000003
Vermont (Billing Load),2017-04-24,02:00:00,EDT,448.76496,445.66907000000003,422.95140999999995,468.38674000000003
Vermont (Billing Load),2017-04-24,03:00:00,EDT,441.84358,441.9898,419.59738,464.38222
Vermont (Billing Load),2017-04-24,04:00:00,EDT,442.72345,444.49925,421.60990999999996,467.38858
Vermont (Billing Load),2017-04-24,05:00:00,EDT,460.65550999999994,463.01187999999996,438.72000999999995,487.30375999999995
Vermont (Billing Load),2017-04-24,06:00:00,EDT,511.54902999999996,522.12196,495.98427000000004,548.25965
Vermont (Billing Load),2017-04-24,07:00:00,EDT,583.80673,586.33556,558.59018,614.08095
Vermont (Billing Load),2017-04-24,08:00:00,EDT,611.22139,618.7042299999999,589.3548900000001,648.05357
Vermont (Billing Load),2017-04-24,09:00:00,EDT,581.63353,603.6994,573.10244,634.29637
Vermont (Billing Load),2017-04-24,10:00:00,EDT,547.50395,583.707,552.9392799999999,614.47472
Vermont (Billing Load),2017-04-24,11:00:00,EDT,507.49026,562.30204,528.23123,596.37285
Vermont (Billing Load),2017-04-24,12:00:00,EDT,469.6688,536.07192,497.89795,574.24589
Vermont (Billing Load),2017-04-24,13:00:00,EDT,451.8682,518.39442,477.64583,559.14301
Vermont (Billing Load),2017-04-24,14:00:00,EDT,450.36148,513.7151,471.89842999999996,555.53177
Vermont (Billing Load),2017-04-24,15:00:00,EDT,448.08008,511.94297,469.75355999999994,554.13238
Vermont (Billing Load),2017-04-24,16:00:00,EDT,453.58174,522.04042,481.26027999999997,562.82056
Vermont (Billing Load),2017-04-24,17:00:00,EDT,484.78110999999996,549.10003,510.48415,587.7159
Vermont (Billing Load),2017-04-24,18:00:00,EDT,538.6327200000001,584.5695,547.51778,621.62122
Vermont (Billing Load),2017-04-24,19:00:00,EDT,589.47056,620.66603,586.81524,654.51681
Vermont (Billing Load),2017-04-24,20:00:00,EDT,620.11648,649.0855,617.32137,680.8496299999999
Vermont (Billing Load),2017-04-24,21:00:00,EDT,633.3135599999999,658.67698,628.09506,689.2589
Vermont (Billing Load),2017-04-24,22:00:00,EDT,603.9737299999999,620.35845,591.01374,649.70315
Vermont (Billing Load),2017-04-24,23:00:00,EDT,554.3054,558.05463,530.04295,586.0663
Vermont (Billing Load),2017-04-25,00:00:00,EDT,504.40927,510.38010999999995,482.69163,538.0685900000001
Vermont (Billing Load),2017-04-25,01:00:00,EDT,,482.01600999999994,454.04735,509.98467
Vermont (Billing Load),2017-04-25,02:00:00,EDT,,465.62435,437.77438,493.47432000000003
Vermont (Billing Load),2017-04-25,03:00:00,EDT,,458.64207999999996,430.83190999999994,486.45224
Vermont (Billing Load),2017-04-25,04:00:00,EDT,,458.68425,430.81588,486.55262
Vermont (Billing Load),2017-04-25,05:00:00,EDT,,476.38555,447.20179,505.56932
Vermont (Billing Load),2017-04-25,06:00:00,EDT,,531.41742,498.92815999999993,563.90669
Vermont (Billing Load),2017-04-25,07:00:00,EDT,,596.20391,561.18199,631.22583
Vermont (Billing Load),2017-04-25,08:00:00,EDT,,636.78074,602.47312,671.08835
Vermont (Billing Load),2017-04-25,09:00:00,EDT,,638.68957,605.99967,671.37948
Vermont (Billing Load),2017-04-25,10:00:00,EDT,,634.2382200000001,601.16562,667.31082
Vermont (Billing Load),2017-04-25,11:00:00,EDT,,634.5114599999999,600.04171,668.9812099999999
Vermont (Billing Load),2017-04-25,12:00:00,EDT,,631.4807,595.93817,667.02323
Vermont (Billing Load),2017-04-25,13:00:00,EDT,,624.62583,588.34296,660.9087
Vermont (Billing Load),2017-04-25,14:00:00,EDT,,621.5608599999999,584.4050900000001,658.71662
Vermont (Billing Load),2017-04-25,15:00:00,EDT,,617.36445,579.26425,655.46465
Vermont (Billing Load),2017-04-25,16:00:00,EDT,,612.58023,573.46384,651.69663
Vermont (Billing Load),2017-04-25,17:00:00,EDT,,629.4232400000001,591.69008,667.15639
Vermont (Billing Load),2017-04-25,18:00:00,EDT,,644.47797,607.43628,681.5196599999999
Vermont (Billing Load),2017-04-25,19:00:00,EDT,,648.80645,614.28785,683.3250400000001
Vermont (Billing Load),2017-04-25,20:00:00,EDT,,667.31868,634.77486,699.8625
Vermont (Billing Load),2017-04-25,21:00:00,EDT,,664.82918,632.23015,697.4282099999999
Vermont (Billing Load),2017-04-25,22:00:00,EDT,,628.1229,595.2003900000001,661.04541
Vermont (Billing Load),2017-04-25,23:00:00,EDT,,565.10082,532.81868,597.3829599999999
Vermont (Billing Load),2017-04-26,00:00:00,EDT,,515.90703,487.65313,544.16092
Vermont (Billing Load),2017-04-26,01:00:00,EDT,479.35514000000006,484.76193,456.72006,512.8038
Vermont (Billing Load),2017-04-26,02:00:00,EDT,463.32198,466.73519000000005,438.81169000000006,494.65868
Vermont (Billing Load),2017-04-26,03:00:00,EDT,456.03072000000003,457.88664000000006,430.00285,485.77043
Vermont (Billing Load),2017-04-26,04:00:00,EDT,454.81762000000003,455.81838,427.87654000000003,483.76023
Vermont (Billing Load),2017-04-26,05:00:00,EDT,470.89806,470.0504,440.79647,499.30433
Vermont (Billing Load),2017-04-26,06:00:00,EDT,515.85786,523.71112,491.15880999999996,556.26343
Vermont (Billing Load),2017-04-26,07:00:00,EDT,591.09442,595.40385,560.4019999999999,630.40569
Vermont (Billing Load),2017-04-26,08:00:00,EDT,634.8539400000001,645.54332,611.6075599999999,679.47909
Vermont (Billing Load),2017-04-26,09:00:00,EDT,632.9474,651.23425,619.19034,683.27816
Vermont (Billing Load),2017-04-26,10:00:00,EDT,602.39657,644.10923,611.63187,676.58658
Vermont (Billing Load),2017-04-26,11:00:00,EDT,587.0021,639.0791,604.62531,673.53288
Vermont (Billing Load),2017-04-26,12:00:00,EDT,572.30795,629.23905,593.62257,664.8555299999999
Vermont (Billing Load),2017-04-26,13:00:00,EDT,565.87078,614.75819,578.57602,650.9403599999999
Vermont (Billing Load),2017-04-26,14:00:00,EDT,557.8216,599.5609,562.75275,636.36905
Vermont (Billing Load),2017-04-26,15:00:00,EDT,555.36328,587.9919,549.79619,626.18761
Vermont (Billing Load),2017-04-26,16:00:00,EDT,548.58284,585.90733,546.89063,624.92402
Vermont (Billing Load),2017-04-26,17:00:00,EDT,554.2250700000001,592.02562,552.1306099999999,631.92063
Vermont (Billing Load),2017-04-26,18:00:00,EDT,581.68197,615.44388,576.58236,654.30539
Vermont (Billing Load),2017-04-26,19:00:00,EDT,615.47793,636.89209,601.8280900000001,671.95609
Vermont (Billing Load),2017-04-26,20:00:00,EDT,633.81126,660.98705,628.3802900000001,693.59381
Vermont (Billing Load),2017-04-26,21:00:00,EDT,640.96431,669.6306599999999,636.9688,702.29252
Vermont (Billing Load),2017-04-26,22:00:00,EDT,612.11708,631.7388599999999,598.75413,664.7235900000001
Vermont (Billing Load),2017-04-26,23:00:00,EDT,561.53428,566.93475,534.58916,599.28034
Vermont (Billing Load),2017-04-27,00:00:00,EDT,508.29450999999995,517.84537,489.51901,546.17174
Vermont (Billing Load),2017-04-27,01:00:00,EDT,476.83333,481.00504000000006,452.59389000000004,509.4162
Vermont (Billing Load),2017-04-27,02:00:00,EDT,457.75888,462.17678,433.88245,490.4711
Vermont (Billing Load),2017-04-27,03:00:00,EDT,449.805,452.91552,424.66038,481.17065999999994
Vermont (Billing Load),2017-04-27,04:00:00,EDT,449.43667999999997,450.53109000000006,422.21865999999994,478.84352
Vermont (Billing Load),2017-04-27,05:00:00,EDT,464.09308,462.37435999999997,432.76626,491.98247000000003
Vermont (Billing Load),2017-04-27,06:00:00,EDT,508.90648,516.02759,483.15663,548.89855
Vermont (Billing Load),2017-04-27,07:00:00,EDT,578.9658400000001,586.99488,551.69149,622.2982599999999
Vermont (Billing Load),2017-04-27,08:00:00,EDT,617.29273,633.6962900000001,599.44038,667.9522
Vermont (Billing Load),2017-04-27,09:00:00,EDT,594.07692,634.98122,602.53818,667.42425
Vermont (Billing Load),2017-04-27,10:00:00,EDT,566.8340400000001,619.37356,586.23442,652.5127
Vermont (Billing Load),2017-04-27,11:00:00,EDT,551.82509,598.42782,563.46234,633.3933
Vermont (Billing Load),2017-04-27,12:00:00,EDT,547.1682900000001,571.74792,533.45993,610.03591
Vermont (Billing Load),2017-04-27,13:00:00,EDT,545.60816,548.73952,507.77784,589.70121
Vermont (Billing Load),2017-04-27,14:00:00,EDT,551.91962,542.3661,499.94150999999994,584.7907
Vermont (Billing Load),2017-04-27,15:00:00,EDT,552.1610900000001,546.3451200000001,503.86383,588.82641
Vermont (Billing Load),2017-04-27,16:00:00,EDT,544.9759700000001,558.2380099999999,516.80256,599.67345
Vermont (Billing Load),2017-04-27,17:00:00,EDT,551.92785,588.38143,548.234,628.52887
Vermont (Billing Load),2017-04-27,18:00:00,EDT,584.2488400000001,618.78316,579.42169,658.14464
Vermont (Billing Load),2017-04-27,19:00:00,EDT,620.37811,645.40687,609.93468,680.87906
Vermont (Billing Load),2017-04-27,20:00:00,EDT,639.23252,670.24961,637.3247200000001,703.17449
Vermont (Billing Load),2017-04-27,21:00:00,EDT,652.3062,679.62539,646.64593,712.6048400000001
Vermont (Billing Load),2017-04-27,22:00:00,EDT,622.9282599999999,640.2144900000001,606.91525,673.51373
Vermont (Billing Load),2017-04-27,23:00:00,EDT,572.6306900000001,573.1788,540.5125400000001,605.84505
Vermont (Billing Load),2017-04-28,00:00:00,EDT,518.93574,526.55349,499.26884,553.8381400000001
Vermont (Billing Load),2017-04-28,01:00:00,EDT,489.7848,494.3208,468.30949000000004,520.3321
Vermont (Billing Load),2017-04-28,02:00:00,EDT,472.73617,474.01609,448.66073,499.37144000000006
Vermont (Billing Load),2017-04-28,03:00:00,EDT,461.48803,463.74807000000004,438.40765,489.08849000000004
Vermont (Billing Load),2017-04-28,04:00:00,EDT,460.84182000000004,460.16835,433.88507999999996,486.45162999999997
Vermont (Billing Load),2017-04-28,05:00:00,EDT,475.51337,472.67327,443.74697000000003,501.59957
Vermont (Billing Load),2017-04-28,06:00:00,EDT,517.5055,524.56896,491.52445,557.61348
Vermont (Billing Load),2017-04-28,07:00:00,EDT,584.36798,597.35273,561.27567,633.42979
Vermont (Billing Load),2017-04-28,08:00:00,EDT,624.43047,648.9316200000001,613.1956,684.66764
Vermont (Billing Load),2017-04-28,09:00:00,EDT,623.98265,651.46553,617.80539,685.12567
Vermont (Billing Load),2017-04-28,10:00:00,EDT,602.70384,628.61809,595.91155,661.32463
Vermont (Billing Load),2017-04-28,11:00:00,EDT,579.88036,602.70085,571.12225,634.27946
Vermont (Billing Load),2017-04-28,12:00:00,EDT,547.91692,563.89612,528.13785,599.65438
Vermont (Billing Load),2017-04-28,13:00:00,EDT,518.17777,530.95007,491.51784000000004,570.38231
Vermont (Billing Load),2017-04-28,14:00:00,EDT,506.39687000000004,515.14192,474.0885,556.19535
Vermont (Billing Load),2017-04-28,15:00:00,EDT,497.9233,508.46717,467.2918,549.64254
Vermont (Billing Load),2017-04-28,16:00:00,EDT,510.38685999999996,517.84274,478.40803,557.27745
Vermont (Billing Load),2017-04-28,17:00:00,EDT,537.88012,552.53759,515.12001,589.9551700000001
Vermont (Billing Load),2017-04-28,18:00:00,EDT,564.85165,578.27183,540.73992,615.80375
Vermont (Billing Load),2017-04-28,19:00:00,EDT,598.70532,606.88608,571.9666599999999,641.8054900000001
Vermont (Billing Load),2017-04-28,20:00:00,EDT,615.04486,624.22215,591.9758099999999,656.4684900000001
Vermont (Billing Load),2017-04-28,21:00:00,EDT,622.53836,637.77392,607.28252,668.26531
Vermont (Billing Load),2017-04-28,22:00:00,EDT,602.01605,606.08762,577.05121,635.12403
Vermont (Billing Load),2017-04-28,23:00:00,EDT,552.15634,550.42664,522.7144,578.13888
Vermont (Billing Load),2017-04-29,00:00:00,EDT,501.02924,500.16277,473.01678,527.30875
Vermont (Billing Load),2017-04-29,01:00:00,EDT,466.90132,471.25045,444.84722999999997,497.65365999999995
Vermont (Billing Load),2017-04-29,02:00:00,EDT,447.31608,451.62072,426.14176,477.09968
Vermont (Billing Load),2017-04-29,03:00:00,EDT,437.88832,441.62768,416.98357000000004,466.27179
Vermont (Billing Load),2017-04-29,04:00:00,EDT,434.92677000000003,436.57640999999995,412.19815,460.95468
Vermont (Billing Load),2017-04-29,05:00:00,EDT,440.50968,444.33155,419.12113,469.54197999999997
Vermont (Billing Load),2017-04-29,06:00:00,EDT,458.92492000000004,469.2196,441.99638,496.44282000000004
Vermont (Billing Load),2017-04-29,07:00:00,EDT,487.76357,491.93012000000004,462.14345999999995,521.71677
Vermont (Billing Load),2017-04-29,08:00:00,EDT,519.1200299999999,540.32331,508.98270999999994,571.6639
Vermont (Billing Load),2017-04-29,09:00:00,EDT,538.39653,580.7901,549.36392,612.21628
Vermont (Billing Load),2017-04-29,10:00:00,EDT,533.42632,590.6322700000001,558.71303,622.55151
Vermont (Billing Load),2017-04-29,11:00:00,EDT,526.75759,570.75995,536.6929,604.82701
Vermont (Billing Load),2017-04-29,12:00:00,EDT,537.2615400000001,543.76927,509.57417999999996,577.96437
Vermont (Billing Load),2017-04-29,13:00:00,EDT,527.2439,516.9404900000001,480.91722000000004,552.96376
Vermont (Billing Load),2017-04-29,14:00:00,EDT,526.4257,486.54629000000006,447.5058,525.58678
Vermont (Billing Load),2017-04-29,15:00:00,EDT,506.10175999999996,472.39379,430.9618,513.82577
Vermont (Billing Load),2017-04-29,16:00:00,EDT,504.50154000000003,482.2025,439.78916,524.61584
Vermont (Billing Load),2017-04-29,17:00:00,EDT,504.84493,497.87366,455.62800000000004,540.1193099999999
Vermont (Billing Load),2017-04-29,18:00:00,EDT,535.90306,528.38641,487.54160999999993,569.23122
Vermont (Billing Load),2017-04-29,19:00:00,EDT,557.3789400000001,555.97289,520.03733,591.90845
Vermont (Billing Load),2017-04-29,20:00:00,EDT,572.3697599999999,578.4185200000001,546.37468,610.46236
Vermont (Billing Load),2017-04-29,21:00:00,EDT,582.32703,594.9105,564.63873,625.18227
Vermont (Billing Load),2017-04-29,22:00:00,EDT,565.37264,570.73572,541.64928,599.8221599999999
Vermont (Billing Load),2017-04-29,23:00:00,EDT,524.29976,528.92995,501.05135,556.80854
Vermont (Billing Load),2017-04-30,00:00:00,EDT,479.67882000000003,490.16837999999996,462.91619000000003,517.42057
Vermont (Billing Load),2017-04-30,01:00:00,EDT,453.07707,457.53195,431.31717000000003,483.74672000000004
Vermont (Billing Load),2017-04-30,02:00:00,EDT,436.20089,442.64104000000003,417.35741,467.92467
Vermont (Billing Load),2017-04-30,03:00:00,EDT,429.52425999999997,436.42265999999995,411.98055,460.86477
Vermont (Billing Load),2017-04-30,04:00:00,EDT,428.23145,434.29595,410.12191,458.47
Vermont (Billing Load),2017-04-30,05:00:00,EDT,433.21157,440.62369,415.61069,465.63667999999996
Vermont (Billing Load),2017-04-30,06:00:00,EDT,446.74025,458.30563,431.26514000000003,485.34612999999996
Vermont (Billing Load),2017-04-30,07:00:00,EDT,463.1659,457.92129000000006,427.95562,487.88696
Vermont (Billing Load),2017-04-30,08:00:00,EDT,467.00347999999997,475.43697000000003,442.31271,508.56124000000005
Vermont (Billing Load),2017-04-30,09:00:00,EDT,477.47603,493.06690999999995,458.58057,527.5532400000001
Vermont (Billing Load),2017-04-30,10:00:00,EDT,485.13802000000004,494.6691,459.7193,529.6188900000001
Vermont (Billing Load),2017-04-30,11:00:00,EDT,514.20433,481.10002000000003,444.13412999999997,518.0659099999999
Vermont (Billing Load),2017-04-30,12:00:00,EDT,560.32542,467.73762,429.09039,506.38484000000005
Vermont (Billing Load),2017-04-30,13:00:00,EDT,553.94239,467.25615999999997,428.78695,505.72537
Vermont (Billing Load),2017-04-30,14:00:00,EDT,552.42665,489.54542999999995,453.08052999999995,526.01032
Vermont (Billing Load),2017-04-30,15:00:00,EDT,537.01661,516.4418,479.01610999999997,553.8674900000001
Vermont (Billing Load),2017-04-30,16:00:00,EDT,558.09793,535.91323,497.23427999999996,574.59217
Vermont (Billing Load),2017-04-30,17:00:00,EDT,576.96497,562.80739,523.35385,602.26092
Vermont (Billing Load),2017-04-30,18:00:00,EDT,613.73954,584.92286,546.68839,623.15733
Vermont (Billing Load),2017-04-30,19:00:00,EDT,626.04589,594.5215099999999,559.5589200000001,629.48411
Vermont (Billing Load),2017-04-30,20:00:00,EDT,624.83543,609.87909,577.99035,641.7678400000001
Vermont (Billing Load),2017-04-30,21:00:00,EDT,612.37882,602.97299,572.86544,633.08055
Vermont (Billing Load),2017-04-30,22:00:00,EDT,585.33308,567.47524,538.55974,596.39073
Vermont (Billing Load),2017-04-30,23:00:00,EDT,535.18945,511.60211,483.90192,539.3022900000001
Vermont (Billing Load),2017-05-01,00:00:00,EDT,488.94902,470.9403,446.32623,495.55438
Vermont (Billing Load),2017-05-01,01:00:00,EDT,464.82638,455.43054000000006,431.56005999999996,479.30102
Vermont (Billing Load),2017-05-01,02:00:00,EDT,452.08189000000004,441.66644,418.53506,464.79782
Vermont (Billing Load),2017-05-01,03:00:00,EDT,446.44284000000005,436.26853,413.45649,459.08055999999993
Vermont (Billing Load),2017-05-01,04:00:00,EDT,447.21834,436.65412000000003,413.35412,459.95412000000005
Vermont (Billing Load),2017-05-01,05:00:00,EDT,464.83765999999997,452.98484,428.30563,477.66405
Vermont (Billing Load),2017-05-01,06:00:00,EDT,512.71132,509.34627,482.84820999999994,535.84432
Vermont (Billing Load),2017-05-01,07:00:00,EDT,601.57593,592.77499,564.88898,620.6609900000001
Vermont (Billing Load),2017-05-01,08:00:00,EDT,653.72105,641.5824,613.40197,669.76283
Vermont (Billing Load),2017-05-01,09:00:00,EDT,647.14686,649.2946599999999,621.34848,677.24084
Vermont (Billing Load),2017-05-01,10:00:00,EDT,643.79002,641.29385,613.37852,669.20918
Vermont (Billing Load),2017-05-01,11:00:00,EDT,638.16403,635.92918,606.69097,665.16738
Vermont (Billing Load),2017-05-01,12:00:00,EDT,615.03973,624.01759,592.94948,655.08571
Vermont (Billing Load),2017-05-01,13:00:00,EDT,591.07043,601.84794,568.5253299999999,635.1705599999999
Vermont (Billing Load),2017-05-01,14:00:00,EDT,579.4822,579.4648099999999,543.10267,615.82694
Vermont (Billing Load),2017-05-01,15:00:00,EDT,567.98241,570.1408299999999,532.11265,608.16902
Vermont (Billing Load),2017-05-01,16:00:00,EDT,560.82426,569.62688,531.2094400000001,608.04432
Vermont (Billing Load),2017-05-01,17:00:00,EDT,573.51187,589.8227400000001,552.4160099999999,627.22946
Vermont (Billing Load),2017-05-01,18:00:00,EDT,616.60501,625.11789,589.21082,661.02495
Vermont (Billing Load),2017-05-01,19:00:00,EDT,640.6937,651.1245700000001,617.20759,685.04155
Vermont (Billing Load),2017-05-01,20:00:00,EDT,651.86887,670.02738,637.5751,702.47967
Vermont (Billing Load),2017-05-01,21:00:00,EDT,649.5576900000001,670.12236,638.82628,701.41844
Vermont (Billing Load),2017-05-01,22:00:00,EDT,610.81667,630.02139,599.9331400000001,660.10964
Vermont (Billing Load),2017-05-01,23:00:00,EDT,557.7158099999999,564.78259,535.99292,593.5722599999999
Vermont (Billing Load),2017-05-02,00:00:00,EDT,508.07921,519.2545,490.7792,547.7298
Vermont (Billing Load),2017-05-02,01:00:00,EDT,478.06897000000004,477.43386,450.08124000000004,504.78649
Vermont (Billing Load),2017-05-02,02:00:00,EDT,463.97027,459.598,432.36675,486.82925
Vermont (Billing Load),2017-05-02,03:00:00,EDT,458.9263,450.34349000000003,423.15295,477.53403
Vermont (Billing Load),2017-05-02,04:00:00,EDT,458.34712,446.74289000000005,419.49282999999997,473.99296
Vermont (Billing Load),2017-05-02,05:00:00,EDT,471.85807,459.09738,430.50345999999996,487.6913
Vermont (Billing Load),2017-05-02,06:00:00,EDT,519.08701,506.85963,474.89915,538.82011
Vermont (Billing Load),2017-05-02,07:00:00,EDT,600.72127,575.31761,540.69979,609.93543
Vermont (Billing Load),2017-05-02,08:00:00,EDT,649.28574,616.15684,582.02216,650.29152
Vermont (Billing Load),2017-05-02,09:00:00,EDT,650.2112599999999,599.8661599999999,566.58735,633.1449700000001
Vermont (Billing Load),2017-05-02,10:00:00,EDT,647.01961,574.59362,541.62944,607.5578
Vermont (Billing Load),2017-05-02,11:00:00,EDT,644.3258900000001,573.2381,538.54079,607.9354099999999
Vermont (Billing Load),2017-05-02,12:00:00,EDT,635.47911,577.91669,542.63517,613.19822
Vermont (Billing Load),2017-05-02,13:00:00,EDT,617.09985,565.3133799999999,528.67331,601.95344
Vermont (Billing Load),2017-05-02,14:00:00,EDT,619.55687,551.4243700000001,512.9730900000001,589.87565
Vermont (Billing Load),2017-05-02,15:00:00,EDT,617.82072,550.15595,511.42547,588.88643
Vermont (Billing Load),2017-05-02,16:00:00,EDT,613.6010200000001,557.14278,518.4433700000001,595.8421900000001
Vermont (Billing Load),2017-05-02,17:00:00,EDT,619.9838900000001,578.95551,540.2782599999999,617.63277
Vermont (Billing Load),2017-05-02,18:00:00,EDT,636.30555,598.85862,561.14162,636.5756200000001
Vermont (Billing Load),2017-05-02,19:00:00,EDT,648.12126,613.72465,579.44502,648.00428
Vermont (Billing Load),2017-05-02,20:00:00,EDT,652.6510599999999,634.20577,602.18983,666.22172
Vermont (Billing Load),2017-05-02,21:00:00,EDT,647.0051599999999,649.19561,617.12355,681.2676700000001
Vermont (Billing Load),2017-05-02,22:00:00,EDT,616.2859900000001,616.5831,584.1823,648.9839
Vermont (Billing Load),2017-05-02,23:00:00,EDT,565.08824,554.52785,522.7779400000001,586.27776
Vermont (Billing Load),2017-05-03,00:00:00,EDT,513.6710099999999,503.76735999999994,476.12314000000003,531.41158
Vermont (Billing Load),2017-05-03,01:00:00,EDT,485.45333,483.03691,451.16264,514.91118
Vermont (Billing Load),2017-05-03,02:00:00,EDT,467.93392,465.81996,434.04978,497.59013
Vermont (Billing Load),2017-05-03,03:00:00,EDT,459.98055999999997,457.81465,426.07935999999995,489.54992999999996
Vermont (Billing Load),2017-05-03,04:00:00,EDT,459.99870999999996,456.48987999999997,424.70357,488.27617999999995
Vermont (Billing Load),2017-05-03,05:00:00,EDT,474.5485,471.67389000000003,438.72825,504.61952
Vermont (Billing Load),2017-05-03,06:00:00,EDT,522.32027,523.14148,487.235,559.04795
Vermont (Billing Load),2017-05-03,07:00:00,EDT,594.67479,592.98298,554.80278,631.16318
Vermont (Billing Load),2017-05-03,08:00:00,EDT,637.4850799999999,635.5131200000001,598.14721,672.87902
Vermont (Billing Load),2017-05-03,09:00:00,EDT,631.98808,641.3933,606.1601400000001,676.62647
Vermont (Billing Load),2017-05-03,10:00:00,EDT,615.26473,635.51679,600.3448099999999,670.68877
Vermont (Billing Load),2017-05-03,11:00:00,EDT,599.39361,624.7767299999999,587.56097,661.9924900000001
Vermont (Billing Load),2017-05-03,12:00:00,EDT,566.24139,607.01754,568.86326,645.1718099999999
Vermont (Billing Load),2017-05-03,13:00:00,EDT,548.69672,585.23625,546.56812,623.90438
Vermont (Billing Load),2017-05-03,14:00:00,EDT,557.32363,569.26323,528.79558,609.73087
Vermont (Billing Load),2017-05-03,15:00:00,EDT,561.93125,569.69295,528.7828599999999,610.60303
Vermont (Billing Load),2017-05-03,16:00:00,EDT,566.46712,576.8616099999999,535.23387,618.48935
Vermont (Billing Load),2017-05-03,17:00:00,EDT,585.74115,592.75695,550.6434,634.87049
Vermont (Billing Load),2017-05-03,18:00:00,EDT,596.84785,607.24043,566.10704,648.37382
Vermont (Billing Load),2017-05-03,19:00:00,EDT,611.23543,620.75053,582.76276,658.73829
Vermont (Billing Load),2017-05-03,20:00:00,EDT,632.4812900000001,645.22789,609.6605599999999,680.79523
Vermont (Billing Load),2017-05-03,21:00:00,EDT,647.80665,665.7353,630.17547,701.2951400000001
Vermont (Billing Load),2017-05-03,22:00:00,EDT,627.1741900000001,630.74357,594.88695,666.60018
Vermont (Billing Load),2017-05-03,23:00:00,EDT,576.21527,569.06867,533.7991099999999,604.33823
Vermont (Billing Load),2017-05-04,00:00:00,EDT,523.37287,518.46786,486.84369000000004,550.09202
Vermont (Billing Load),2017-05-04,01:00:00,EDT,493.14795999999996,493.10468,465.81385,520.39552
Vermont (Billing Load),2017-05-04,02:00:00,EDT,481.77272,476.7484,449.57921,503.91758
Vermont (Billing Load),2017-05-04,03:00:00,EDT,471.73744000000005,470.24254,443.11417,497.37092
Vermont (Billing Load),2017-05-04,04:00:00,EDT,470.19835,470.1657,442.97765,497.35374
Vermont (Billing Load),2017-05-04,05:00:00,EDT,484.85295,485.70313,457.16832,514.23795
Vermont (Billing Load),2017-05-04,06:00:00,EDT,537.6995400000001,531.53724,499.62962000000005,563.44485
Vermont (Billing Load),2017-05-04,07:00:00,EDT,606.5939099999999,588.47015,553.67304,623.26726
Vermont (Billing Load),2017-05-04,08:00:00,EDT,614.32759,603.36896,567.8532700000001,638.88465
Vermont (Billing Load),2017-05-04,09:00:00,EDT,557.01079,568.74855,533.7237700000001,603.77333
Vermont (Billing Load),2017-05-04,10:00:00,EDT,507.44697,537.0758,499.09241,575.0591900000001
Vermont (Billing Load),2017-05-04,11:00:00,EDT,482.88430999999997,518.03636,476.42934,559.64337
Vermont (Billing Load),2017-05-04,12:00:00,EDT,480.99495,507.72469,464.36395,551.08542
Vermont (Billing Load),2017-05-04,13:00:00,EDT,485.78585,500.27084,456.40609000000006,544.13558
Vermont (Billing Load),2017-05-04,14:00:00,EDT,480.57882,505.68800000000005,462.43687,548.9391400000001
Vermont (Billing Load),2017-05-04,15:00:00,EDT,462.79146,525.5998099999999,484.68557000000004,566.51406
Vermont (Billing Load),2017-05-04,16:00:00,EDT,499.79697999999996,546.6261900000001,507.68639,585.56599
Vermont (Billing Load),2017-05-04,17:00:00,EDT,558.26994,564.7865099999999,525.6652,603.9078099999999
Vermont (Billing Load),2017-05-04,18:00:00,EDT,598.85136,594.69578,555.64641,633.7451599999999
Vermont (Billing Load),2017-05-04,19:00:00,EDT,620.34156,612.86643,578.19903,647.53383
Vermont (Billing Load),2017-05-04,20:00:00,EDT,635.61176,633.88488,601.83962,665.93014
Vermont (Billing Load),2017-05-04,21:00:00,EDT,639.76999,650.15412,618.10113,682.2071
Vermont (Billing Load),2017-05-04,22:00:00,EDT,614.5439299999999,615.31713,582.93521,647.69905
Vermont (Billing Load),2017-05-04,23:00:00,EDT,563.03171,552.8657,521.13506,584.59634
Vermont (Billing Load),2017-05-05,00:00:00,EDT,504.55974000000003,506.03922,479.88197,532.19646
Vermont (Billing Load),2017-05-05,01:00:00,EDT,475.00406,475.63404,447.98285999999996,503.28520999999995
Vermont (Billing Load),2017-05-05,02:00:00,EDT,460.46573,458.84053,431.80549,485.87557000000004
